mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV
0.00833333333333333,0.0350085419503009,0.138629436111989,0.938742978928143,0.279142040322879,50000,15,0.12704,2.82349515245748,27.5974,0.439823050054488,98.8650794702172,0.439823050054488,98.5285482909962,0.409291040327647
0.0133333333333333,0.0657308464350323,0.138629436111989,0.938742978928143,0.351615682654384,50000,15,0.24634,2.00841917389341,31.85182,0.404285491568535,90.5870288820659,0.404285491568535,90.2576920358655,0.375892950641541
0.0183333333333333,0.105162716594605,0.138629436111989,0.938742978928143,0.442905655291133,50000,15,0.3799,1.62294777176893,36.28828,0.370873362071868,81.9323022103811,0.370873362071868,81.9445395795257,0.344155193334975
0.0233333333333333,0.15411306960026,0.138629436111989,0.938742978928143,0.557897241692959,50000,15,0.55836,1.33697866816158,40.95314,0.342861017425344,73.4062421167852,0.342861017425344,73.3282349198542,0.317883453648992
0.0283333333333333,0.212647969201417,0.138629436111989,0.938742978928143,0.702744091366412,50000,15,0.7647,1.14853894420903,45.6103,0.32338012600809,64.9031426380485,0.32338012600809,64.9869569322184,0.295387241280054
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473
0.0383333333333333,0.350906960446804,0.138629436111989,0.938742978928143,1.11502134156717,50000,15,1.24964,0.893691141943898,53.56756,0.291085905887597,48.0417351695802,0.291085905887597,48.0914741278696,0.263639210515652
0.0433333333333333,0.419585680533666,0.138629436111989,0.938742978928143,1.40451431011917,50000,15,1.47906,0.823792151672878,55.57552,0.281363610280604,39.5692088002183,0.281363610280604,39.5352753616932,0.251976234672589
0.0483333333333333,0.472211258889333,0.138629436111989,0.938742978928143,1.76916833229125,50000,15,1.6489,0.776763332542121,54.94454,0.279304311468186,31.0567055701485,0.279304311468186,31.0241592041815,0.250471690965276
0.0533333333333333,0.48653837039437,0.138629436111989,0.938742978928143,2.2284974709276,50000,15,1.68178,0.771009690484278,50.39028,0.286108987798206,22.6117734740014,0.286108987798206,22.5805685922786,0.256345296595642
0.0583333333333333,0.426914009138014,0.138629436111989,0.938742978928143,2.80708222461736,50000,15,1.4588,0.83028460351153,39.59016,0.32016609171769,14.103669515914,0.32016609171769,14.135004543876,0.283863513003455
