mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV
0.00833333333333333,0.0158595524023167,0.138629436111989,0.938742978928143,0.885197525716027,14.1211420466736,50000,15,0.05812,4.14167221138312,12.4913,0.647845749235266,14.1113137318091,0.647845749235266
0.0133333333333333,0.0413695872353216,0.138629436111989,0.938742978928143,0.885197525716027,22.5938272746777,50000,15,0.15096,2.57933602731596,19.99108,0.504216330045219,22.5837504277132,0.504216330045219
0.0183333333333333,0.0797233334291359,0.138629436111989,0.938742978928143,0.885197525716027,31.0665125026819,50000,15,0.28726,1.86191151866606,27.35896,0.425966967165682,30.9071808327408,0.425966967165682
0.0233333333333333,0.131667968699032,0.138629436111989,0.938742978928143,0.885197525716027,39.539197730686,50000,15,0.4706,1.46079100416981,34.89706,0.374178118190804,39.4229073017032,0.374178118190804
0.0283333333333333,0.197981820525113,0.138629436111989,0.938742978928143,0.885197525716027,48.0118829586902,50000,15,0.71198,1.18384680858708,42.45098,0.333467966890011,47.9565054880399,0.333467966890011
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.99572,1.00347536317134,49.9009,0.30454609059515,56.3726157725483,0.30454609059515
0.0383333333333333,0.376901537321653,0.138629436111989,0.938742978928143,0.885197525716027,64.9572534146985,50000,15,1.33858,0.864826911483372,57.30028,0.279734941831681,64.7316314555335,0.279734941831681
0.0433333333333333,0.491111375274316,0.138629436111989,0.938742978928143,0.885197525716027,73.4299386427026,50000,15,1.73618,0.758169211696569,64.86336,0.260650085025048,73.275577614762,0.260650085025048
0.0483333333333333,0.622891901973733,0.138629436111989,0.938742978928143,0.885197525716027,81.9026238707068,50000,15,2.1871,0.671668127027392,72.4824,0.243397796294101,81.882741302705,0.243397796294101
0.0533333333333333,0.773045636815976,0.138629436111989,0.938742978928143,0.885197525716027,90.3753090987109,50000,15,2.67728,0.60980284844659,79.91376,0.227606808125752,90.2778845155024,0.227606808125752
0.0583333333333333,0.94237445162047,0.138629436111989,0.938742978928143,0.885197525716027,98.8479943267151,50000,15,3.23792,0.559560203170809,87.39696,0.215250521846948,98.7315909285959,0.215250521846948
